Date,DIA,TLT,CASH,DIA_CHOICE,TLT_CHOICE,CASH_CHOICE,DateCopy,B_FREQ,DIA_LEN,DIA_LEX,DIA_NUL,DIA_R,TLT_LEN,TLT_LEX,TLT_NUL,TLT_R,CASH_LEN,CASH_LEX,CASH_NUL,CASH_R,ALL_R,DETREND_ALL_R,I,DETREND_I
2017-07-21,-0.0019632773572929585,0.004234592770926415,0.0,1.0,0.0,0.0,2017-07-21,both,True,False,1.0,-0.0019632773572929585,False,True,0.0,0.0,False,True,0.0,0.0,-0.0019632773572929585,-0.005379669006365884,1.2824851155126251,0.8624740142404498
2017-07-24,-0.0020416064346776563,-0.0038985243378895085,0.0,1.0,0.0,0.0,2017-07-24,both,True,False,1.0,-0.0020416064346776563,False,True,0.0,-0.0,False,True,0.0,0.0,-0.0020416064346776563,-0.0055726888756164605,1.2798667856484163,0.8576677148957838
2017-07-25,0.0035798363737131744,-0.013019374145853413,0.0,1.0,0.0,0.0,2017-07-25,both,True,False,1.0,0.0035798363737131744,False,True,0.0,-0.0,False,True,0.0,0.0,0.0035798363737131744,0.006823595357751344,1.2844484993211878,0.8635200923336398
2017-07-26,0.004400955072621171,0.0016185574952189974,0.0,1.0,0.0,0.0,2017-07-26,both,True,False,1.0,0.004400955072621171,False,True,0.0,0.0,False,True,0.0,0.0,0.004400955072621171,0.00861355061576985,1.290101299459796,0.8709580663566898
2017-07-27,0.004197241806085383,-0.004928381302160556,0.0,1.0,0.0,0.0,2017-07-27,both,True,False,1.0,0.004197241806085383,False,True,0.0,-0.0,False,True,0.0,0.0,0.004197241806085383,0.008135577456520604,1.2955161665679737,0.878043813166916
2017-07-28,0.0013781150628038308,0.005927237685013909,0.0,1.0,0.0,0.0,2017-07-28,both,True,False,1.0,0.0013781150628038308,False,True,0.0,0.0,False,True,0.0,0.0,0.0013781150628038308,0.0019506711445658187,1.2973015369112268,0.8797565878969252
2017-07-31,0.0031188007482432223,0.001210799016827524,0.0,1.0,0.0,0.0,2017-07-31,both,True,False,1.0,0.0031188007482432223,False,True,0.0,0.0,False,True,0.0,0.0,0.0031188007482432223,0.005750867816229022,1.3013475619152426,0.8848159517443771
2017-08-01,0.003063581364538104,0.007020950080353305,0.0,1.0,0.0,0.0,2017-08-01,both,True,False,1.0,0.003063581364538104,False,True,0.0,0.0,False,True,0.0,0.0,0.003063581364538104,0.005618870075887017,1.3053343460547133,0.889787617618301
2017-08-02,0.0023705726037719366,0.000561428023982069,0.0,1.0,0.0,0.0,2017-08-02,both,True,False,1.0,0.0023705726037719366,False,True,0.0,0.0,False,True,0.0,0.0,0.0023705726037719366,0.004102775151894056,1.3084287358942333,0.8934382161463285
2017-08-03,0.0007728841703020795,0.010344147338183785,0.0,1.0,0.0,0.0,2017-08-03,both,True,False,1.0,0.0007728841703020795,False,True,0.0,0.0,False,True,0.0,0.0,0.0007728841703020795,0.0006344213367850404,1.3094399997521742,0.8940050324137508
2017-08-04,0.0023177503826818935,-0.008492204911057177,0.0,1.0,0.0,0.0,2017-08-04,both,True,False,1.0,0.0023177503826818935,False,True,0.0,-0.0,False,True,0.0,0.0,0.0023177503826818935,0.003985003844036328,1.3124749548126988,0.8975676459045074
2017-08-07,0.001269443618907129,0.0011206427009007314,0.0,1.0,0.0,0.0,2017-08-07,both,True,False,1.0,0.001269443618907129,False,True,0.0,0.0,False,True,0.0,0.0,0.001269443618907129,0.0017115484665606306,1.3141410677690613,0.8991038764324897
2017-08-08,-0.0007244450514071188,-0.0035979122283682496,0.0,1.0,0.0,0.0,2017-08-08,both,True,False,1.0,-0.0007244450514071188,False,True,0.0,-0.0,False,True,0.0,0.0,-0.0007244450514071188,-0.0026021026727285346,1.3131890447756651,0.8967643158325641
2017-08-09,-0.0008608975602782953,0.005456501872383779,0.0,1.0,0.0,0.0,2017-08-09,both,True,False,1.0,-0.0008608975602782953,False,True,0.0,0.0,False,True,0.0,0.0,-0.0008608975602782953,-0.0029035530623920947,1.3120585235308335,0.8941605130570845
2017-08-10,-0.008616984611091727,0.008539713887655287,0.0,0.0,1.0,0.0,2017-08-10,both,False,True,0.0,-0.008616984611091727,True,False,1.0,0.0,False,True,0.0,0.0,-0.008616984611091727,-0.019758405090188114,1.3007525354247167,0.8764933274244522
2017-08-11,0.0004574478806083082,0.0004748210502789618,0.0,0.0,1.0,0.0,2017-08-11,both,False,True,0.0,0.0004574478806083082,True,False,1.0,0.0,False,True,0.0,0.0,0.0004574478806083082,-5.63222282100595e-05,1.3013475619152426,0.8764439613672403
2017-08-14,0.0058072371866431105,-0.005141410299891347,0.0,1.0,0.0,0.0,2017-08-14,both,True,False,1.0,0.0,False,True,0.0,-0.005141410299891347,False,True,0.0,0.0,-0.005141410299891347,-0.031089817130252384,1.2946568001566732,0.8491954788834188
2017-08-15,0.0008637154118458223,-0.004213493926186529,0.0,1.0,0.0,0.0,2017-08-15,both,True,False,1.0,0.0,False,True,0.0,-0.004213493926186529,False,True,0.0,0.0,-0.004213493926186529,-0.02641094155326862,1.2892017715927169,0.8267674267233289
2017-08-16,0.0014081362089428673,0.003672694196359405,0.0,1.0,0.0,0.0,2017-08-16,both,True,False,1.0,0.0014081362089428673,False,True,0.0,0.0,False,True,0.0,0.0,0.0014081362089428673,0.002028990135415132,1.2910171432879298,0.8284449296764331
2017-08-17,-0.012065331200177831,0.0074773757496673365,0.0,1.0,0.0,0.0,2017-08-17,both,True,False,1.0,-0.012065331200177831,False,True,0.0,0.0,False,True,0.0,0.0,-0.012065331200177831,-0.027396043455623298,1.2754405938690536,0.8057488163824268
2017-08-18,-0.0034564319235973473,-0.00023695027681125413,0.0,0.0,1.0,0.0,2017-08-18,both,False,True,0.0,-0.0034564319235973473,True,False,1.0,-0.0,False,True,0.0,0.0,-0.0034564319235973473,-0.008743172215904482,1.2710321202837527,0.7987040157180341
2017-08-21,0.0009699685835578009,0.0024484418926835616,0.0,0.0,1.0,0.0,2017-08-21,both,False,True,0.0,0.0009699685835578009,True,False,1.0,0.0,False,True,0.0,0.0,0.0009699685835578009,0.0010781884211679138,1.2722649815091207,0.7995651691397215
2017-08-22,0.008996869724705592,-0.0038603179808829324,0.0,0.0,1.0,0.0,2017-08-22,both,False,True,0.0,0.0,True,False,1.0,-0.0038603179808829324,False,True,0.0,0.0,-0.0038603179808829324,-0.023406052695942425,1.2673536341245533,0.7808505046569971
2017-08-23,-0.0035209029923216617,0.0068015039882554085,0.0,0.0,1.0,0.0,2017-08-23,both,False,True,0.0,-0.0,True,False,1.0,0.0068015039882554085,False,True,0.0,0.0,0.0068015039882554085,0.03842182115033199,1.2759735449215814,0.8108522030920747
2017-08-24,-0.0011930722000751404,-0.0036920878314191663,0.0,0.0,1.0,0.0,2017-08-24,both,False,True,0.0,-0.0,True,False,1.0,-0.0036920878314191663,False,True,0.0,0.0,-0.0036920878314191663,-0.02219070270328105,1.2712625385231637,0.7928588229169581
2017-08-25,0.001745706120052981,0.003863426508585288,0.0,0.0,1.0,0.0,2017-08-25,both,False,True,0.0,0.0,True,False,1.0,0.003863426508585288,False,True,0.0,0.0,0.003863426508585288,0.021000100222380524,1.2761739679138655,0.8095089376604129
2017-08-28,-0.0004584780645455755,-0.0006281353351155206,0.0,0.0,1.0,0.0,2017-08-28,both,False,True,0.0,-0.0,True,False,1.0,-0.0006281353351155206,False,True,0.0,0.0,-0.0006281353351155206,-0.004840521551246479,1.2753723579508642,0.805590492201741
2017-08-29,0.002982443945298785,0.003222125186742586,0.0,0.0,1.0,0.0,2017-08-29,both,False,True,0.0,0.0,True,False,1.0,0.003222125186742586,False,True,0.0,0.0,0.003222125186742586,0.017083885278833533,1.279481767347893,0.8193531077522346
2017-08-30,0.0015554979169802863,-0.0003133518592712825,0.0,0.0,1.0,0.0,2017-08-30,both,False,True,0.0,0.0,True,False,1.0,-0.0003133518592712825,False,True,0.0,0.0,-0.0003133518592712825,-0.0030217458383104967,1.2790808393571909,0.8168772309087775
2017-08-31,0.002694988722744096,0.00297780781131185,0.0,0.0,1.0,0.0,2017-08-31,both,False,True,0.0,0.0,True,False,1.0,0.00297780781131185,False,True,0.0,0.0,0.00297780781131185,0.015523191229503741,1.282889696271928,0.8295577723752019
2017-09-01,0.001822213994816968,-0.0076489600434063165,0.0,0.0,1.0,0.0,2017-09-01,both,False,True,0.0,0.0,True,False,1.0,-0.0076489600434063165,False,True,0.0,0.0,-0.0076489600434063165,-0.04383200664346665,1.2730769242450464,0.7931965905853127
2017-09-05,-0.010231189977478294,0.01585779127472664,0.0,0.0,1.0,0.0,2017-09-05,both,False,True,0.0,-0.0,True,False,1.0,0.01585779127472664,False,True,0.0,0.0,0.01585779127472664,0.09033167195643621,1.2932651123863952,0.8648473648030288
2017-09-06,0.002664663358769026,-0.006135249030046697,0.0,0.0,1.0,0.0,2017-09-06,both,False,True,0.0,0.0,True,False,1.0,-0.006135249030046697,False,True,0.0,0.0,-0.006135249030046697,-0.034224401057355025,1.2853306088600334,0.8352484817366134
2017-09-07,-0.0006414749888058457,0.010236645833108682,0.0,0.0,1.0,0.0,2017-09-07,both,False,True,0.0,-0.0,True,False,1.0,0.010236645833108682,False,True,0.0,0.0,0.010236645833108682,0.05547835558788505,1.2984880830813874,0.8815866940106383
2017-09-08,0.0005958300837178854,-0.002165714414189779,0.0,0.0,1.0,0.0,2017-09-08,both,False,True,0.0,0.0,True,False,1.0,-0.002165714414189779,False,True,0.0,0.0,-0.002165714414189779,-0.012655561787697778,1.2956759287232045,0.8704297191333744
